@relation myInstances

@attribute f0 numeric
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute f65 numeric
@attribute f66 numeric
@attribute f67 numeric
@attribute f68 numeric
@attribute f69 numeric
@attribute f70 numeric
@attribute f71 numeric
@attribute f72 numeric
@attribute f73 numeric
@attribute f74 numeric
@attribute f75 numeric
@attribute f76 numeric
@attribute f77 numeric
@attribute f78 numeric
@attribute f79 numeric
@attribute f80 numeric
@attribute f81 numeric
@attribute f82 numeric
@attribute f83 numeric
@attribute f84 numeric
@attribute f85 numeric
@attribute f86 numeric
@attribute f87 numeric
@attribute f88 numeric
@attribute f89 numeric
@attribute f90 numeric
@attribute f91 numeric
@attribute f92 numeric
@attribute f93 numeric
@attribute f94 numeric
@attribute f95 numeric
@attribute label {other,fall,run}

@data
20.514147,6.007236,13.30259,-6.711152,-22.822227,-19.111101,2.204722,-3.278929,3.613366,19.918047,45.498695,38.605896,4.462964,6.745272,6.213364,1.289317,-1.377905,4.303709,2.911375,2.165865,1.428135,-2.809989,-2.192659,-1.067249,0.178004,0.01736,0.037067,1.217721,0.85419,0.299192,1.103504,0.924224,0.546985,0.070241,0.016841,-0.081313,7.415005,7.415005,7.415005,2.379069,2.379069,2.379069,5.719364,2.497041,-0.906362,2.667105,23.11487,31.189966,1.633127,4.807793,5.584798,6.611497,5.261828,2.716228,3.149214,3.149214,3.149214,-8.810746,-8.810746,-8.810746,-5.154315,-3.875712,6.365069,3.034045,12.470047,14.195188,1.741851,3.531295,3.76765,-5.547157,-3.045731,6.574745,0.522048,-0.268801,0.250866,0.840604,-0.609982,-0.793819,-0.056189,0.153636,0.074428,-0.504641,0.106565,0.60588,0.246763,0.042136,0.009225,0.066876,0.496753,0.20527,0.096044,0.258604,0.388553,-0.38562,0.110182,0.767691,other
4.034353,4.972909,15.071959,-1.549096,-0.368718,4.819675,0.836574,2.839231,9.087316,1.224328,1.076696,6.124376,1.106493,1.03764,2.474748,0.802082,2.905452,8.676851,1.279143,0.911759,0.466022,-1.323754,-0.88724,-1.318926,-0.039275,0.032675,-0.100885,0.21585,0.126868,0.123925,0.464596,0.356185,0.35203,-0.020778,0.03028,-0.092919,7.216282,7.216282,7.216282,4.886035,4.886035,4.886035,6.388239,6.128571,4.122926,0.380495,0.232741,0.197579,0.616843,0.482433,0.444499,6.564036,5.963815,4.206623,-3.032365,-3.032365,-3.032365,-7.021954,-7.021954,-7.021954,-5.55812,-3.279168,4.953793,0.778881,0.946123,5.882232,0.882542,0.972688,2.425331,-5.632422,-3.035583,4.619459,0.504778,-0.244352,0.297472,0.855871,0.404671,-0.32232,0.090671,0.762454,0.456471,-0.283107,0.206655,0.814556,0.000786,0.000501,0.003347,0.000695,0.028039,0.022384,0.057855,0.02636,0.459183,-0.288831,0.209798,0.8243,other
4.510814,5.717528,14.787042,-1.862746,-1.494027,5.446975,0.495423,2.785116,9.202036,1.613749,2.160295,3.869044,1.270334,1.469794,1.966989,0.38069,2.463709,8.921068,1.266315,1.609977,0.867972,-1.191196,-1.07844,-0.95485,-0.017663,-0.005706,0.017281,0.250548,0.224461,0.156966,0.500548,0.473773,0.39619,-0.082475,-0.016757,-0.014118,6.219887,6.219887,6.219887,4.590976,4.590976,4.590976,5.372934,7.03631,4.09597,0.205722,0.147901,0.671788,0.453566,0.384579,0.819627,5.243686,7.085112,3.926058,-1.654531,-1.654531,-1.654531,-6.939617,-6.939617,-6.939617,-4.877511,-4.251194,5.106066,1.107947,1.747835,3.448666,1.05259,1.322057,1.857058,-4.952273,-4.357911,4.702898,0.517005,-0.243671,0.164104,0.879436,0.379887,-0.330367,-0.005513,0.792927,0.456855,-0.282618,0.078168,0.836359,0.002236,0.000364,0.002408,0.000853,0.047291,0.019085,0.049067,0.02921,0.476644,-0.283349,0.078704,0.83366,other
0.962498,2.686376,9.634562,0.277736,2.365544,8.892337,0.755059,2.510732,9.315381,0.014834,0.005143,0.031369,0.121796,0.071713,0.177112,0.778139,2.487652,9.337671,0.109761,0.066211,0.079863,-0.151689,-0.162253,-0.096677,-0.00591,-0.014308,0.000288,0.002847,0.001153,0.000849,0.053354,0.033951,0.02914,-0.01119,-0.012285,-0.001076,0.870456,0.870456,0.870456,0.620201,0.620201,0.620201,0.781027,2.452189,9.46264,0.004395,0.001077,0.000168,0.066297,0.032818,0.012964,0.785642,2.452417,9.458231,0.210301,0.210301,0.210301,-0.396534,-0.396534,-0.396534,-0.026303,0.05986,-0.14532,0.008947,0.008842,0.032227,0.09459,0.09403,0.179519,-0.015004,0.031369,-0.123011,0.136443,0.012399,0.3456,0.940899,0.126718,-0.001492,0.310673,0.929476,0.132356,0.00387,0.329154,0.934873,0.000007,0.000016,0.000104,0.000011,0.002617,0.004016,0.010216,0.00326,0.133262,0.003663,0.326583,0.935665,other
1.00799,2.683982,9.72315,0.682368,2.432583,8.92825,0.827749,2.545186,9.297687,0.003333,0.003401,0.039872,0.057733,0.058317,0.199681,0.830813,2.54272,9.287392,0.110983,0.05155,0.012057,-0.113815,-0.059016,-0.050251,0.007179,-0.004124,-0.013147,0.002473,0.00039,0.000177,0.049727,0.019747,0.013294,0.00286,-0.002817,-0.012377,0.876531,0.876531,0.876531,0.817249,0.817249,0.817249,0.839903,2.571794,9.425952,0.000184,0.001926,0.000154,0.013552,0.043889,0.012406,0.837474,2.582184,9.423007,0.15525,0.15525,0.15525,-0.149776,-0.149776,-0.149776,-0.012155,-0.026608,-0.128265,0.003022,0.00177,0.039016,0.054975,0.042067,0.197523,-0.014525,-0.0326,-0.153042,0.143869,0.00132,0.31305,0.943115,0.135045,-0.002089,0.300293,0.939752,0.139378,-0.000028,0.307189,0.941378,0.000005,0.000001,0.000009,0,0.002253,0.000796,0.003047,0.000706,0.139857,0.000046,0.307248,0.941338,other
10.996904,6.538764,23.047289,-21.570023,-10.276228,-3.232271,0.266148,-4.092151,6.467678,43.373692,14.359873,24.210741,6.585871,3.789442,4.920441,2.604971,-4.695173,5.566689,1.784754,3.327621,3.881278,-1.946411,-1.330227,-0.976934,0.315756,0.655085,0.452485,0.61434,0.987382,0.906403,0.783798,0.993671,0.952052,0.382207,0.479461,0.17974,4.298785,4.298785,4.298785,-8.192148,-8.192148,-8.192148,0.015017,-4.736349,6.886466,16.6702,6.950614,2.958642,4.082916,2.636402,1.72007,2.415431,-4.547056,7.151509,11.027069,11.027069,11.027069,-15.871731,-15.871731,-15.871731,0.318074,0.665531,-0.392091,21.552736,6.360297,21.453285,4.642492,2.521963,4.631769,0.903065,0.944387,-0.467781,-0.022908,0.476318,0.046343,0.93827,-0.533468,-0.075361,-0.495428,0.763116,-0.274584,0.127957,-0.320884,0.846641,0.03184,0.025292,0.027657,0.004568,0.178437,0.159034,0.166303,0.067585,-0.289923,0.071805,-0.365291,0.849273,fall
17.360888,14.152558,62.818588,-34.405727,-9.941029,-4.075056,0.202692,-3.050353,6.826312,48.062065,23.029449,50.534107,6.932681,4.798901,7.108735,2.875524,-3.826051,5.784568,2.176929,3.711855,5.206244,-3.776563,-1.492106,-1.34834,0.476968,0.735766,0.275957,0.668873,0.774842,1.226846,0.817847,0.880251,1.107631,0.457344,0.592777,0.019388,3.823995,3.823995,3.823995,-7.901017,-7.901017,-7.901017,0.426511,-4.095185,7.131398,12.926872,11.24409,4.468108,3.595396,3.353221,2.11379,2.47027,-3.859895,7.443166,20.544212,20.544212,20.544212,-32.059383,-32.059383,-32.059383,-0.171183,1.019449,-0.449186,27.999435,9.106085,47.284031,5.291449,3.017629,6.876338,0.557225,0.71631,-0.461295,0.011259,0.460693,0.186501,0.994255,-0.548194,-0.122278,-0.313954,0.809824,-0.250778,0.04503,-0.145196,0.904765,0.039814,0.026082,0.026941,0.003526,0.199535,0.161501,0.164138,0.059382,-0.230742,-0.020309,-0.210115,0.90211,fall
39.584545,1.714301,52.413071,-21.19891,-13.379208,-36.555786,-0.469493,-5.497087,5.456361,70.981918,9.647191,75.738945,8.425077,3.105993,8.702812,-3.624932,-6.466936,3.998439,2.930737,3.152913,1.733475,-6.793015,-5.351553,-5.172356,0.165671,-0.596517,-0.317108,2.018766,1.507015,1.077061,1.420833,1.227606,1.037815,-0.002638,-0.28412,-0.146462,7.110329,7.110329,7.110329,-4.74899,-4.74899,-4.74899,-1.173209,-5.424778,6.24245,15.814479,6.019063,4.830553,3.976742,2.453378,2.197852,-3.28907,-5.901828,5.94274,36.849499,36.849499,36.849499,-25.33814,-25.33814,-25.33814,0.707283,-0.071878,-0.783887,46.624809,6.301945,70.698051,6.828236,2.510367,8.408213,-0.237697,0.294788,-0.558038,0.345249,-0.050247,0.998211,0.253962,-0.321237,-0.489477,0.824749,0.020443,-0.095218,-0.320884,0.895788,0.088864,0.049337,0.020164,0.003752,0.005163,0.222119,0.142,0.061257,0.071854,-0.200773,-0.314766,0.875843,0.057758,fall
17.851713,19.886847,32.55735,-13.079924,-8.382356,-6.871569,-0.362086,-1.252014,4.843738,27.42164,53.656357,39.839855,5.236568,7.32505,6.311882,-3.021575,-4.431803,4.024776,6.551946,1.260453,1.957052,-1.370976,-3.733371,-1.541373,1.01686,-0.711164,0.239006,1.814846,0.654154,0.367168,1.347162,0.808798,0.605944,0.580128,-0.559315,0.186765,4.88066,4.88066,4.88066,-4.041755,-4.041755,-4.041755,-0.841609,-1.717023,5.815377,12.105767,42.77116,4.411111,3.479334,6.539966,2.100265,-2.765524,-4.939618,5.237505,12.971054,12.971054,12.971054,-13.404868,-13.404868,-13.404868,0.479523,0.465009,-0.97164,11.46752,6.977209,31.321299,3.386373,2.641441,5.596543,0.218723,0.113715,-0.944248,0.52103,0.300276,0.818082,0.669924,-0.542926,-0.152044,0.511926,0.426072,-0.11934,0.002171,0.661778,0.586951,0.16593,0.025233,0.008449,0.005732,0.407345,0.158849,0.091917,0.075708,-0.290594,-0.086106,0.679844,0.624662,fall
25.771975,28.273991,46.796101,-16.319378,-21.507771,-20.099937,-1.919155,-1.818619,5.077227,55.138844,87.315186,87.844635,7.425553,9.344259,9.372547,-3.620143,-6.589044,3.46691,4.549531,2.695986,3.285073,-3.494344,-5.288634,-3.075256,0.961471,-0.603854,0.42597,2.222403,1.78523,1.041236,1.490773,1.336125,1.02041,0.648545,-0.450275,0.259152,4.567559,4.567559,4.567559,-4.526505,-4.526505,-4.526505,-1.873004,-1.845709,5.915237,7.524181,44.138885,3.145034,2.743024,6.64371,1.773424,-3.2259,-5.236858,5.362513,23.3386,23.3386,23.3386,-15.640241,-15.640241,-15.640241,-0.045806,-0.046954,-0.865024,38.5298,47.28294,79.827911,6.207238,6.876259,8.934647,-0.237831,0.09572,-0.817553,0.512877,0.342913,0.783659,0.721498,-0.530421,-0.188609,0.498858,0.485079,-0.168571,0.022844,0.646631,0.612175,0.130691,0.039462,0.006387,0.00343,0.361512,0.19865,0.079916,0.05857,-0.334,-0.057511,0.651787,0.619989,fall
78.161102,30.426445,19.697699,-38.052208,-51.417053,-12.311361,1.623462,5.810402,3.960585,184.057312,106.654739,19.021994,13.566772,10.327378,4.361421,1.558673,8.956982,3.636904,3.220153,9.843791,19.735809,-2.547026,-4.291631,-6.756806,0.207105,-0.338937,-0.040269,0.690136,2.998034,14.854114,0.830744,1.731483,3.854103,0.099242,-0.531755,-0.349441,3.970748,3.970748,3.970748,-8.845349,-8.845349,-8.845349,0.023778,8.775704,2.807137,7.658,1.5345,2.17963,2.767309,1.238749,1.476357,0.703191,9.205527,2.48102,77.931595,77.931595,77.931595,-29.20686,-29.20686,-29.20686,1.531415,-2.569241,1.429341,122.860245,78.476036,14.565916,11.084234,8.85867,3.816532,0.627555,-0.385828,0.711892,0.562539,0.584894,0.850464,0.810816,0.198512,0.308182,0.012662,0.217706,0.375876,0.453536,0.599702,0.472902,0.007574,0.002408,0.039882,0.020468,0.087029,0.049073,0.199706,0.143067,0.403983,0.443962,0.612227,0.500557,other
11.770255,12.095877,6.840443,-1.541913,-5.741471,-3.656058,4.312304,8.434623,2.710391,5.569417,4.333342,3.069178,2.359961,2.081668,1.751907,3.895485,8.703189,2.842004,2.206728,2.115124,0.543034,-1.343011,-2.38512,-7.437921,0.191813,-0.196616,-0.521949,0.32869,0.56778,1.805855,0.573315,0.753512,1.343821,0.06931,-0.033289,-0.032402,3.971457,3.971457,3.971457,-5.229905,-5.229905,-5.229905,2.67513,9.032633,1.981479,2.36362,0.066886,1.103908,1.537407,0.258623,1.05067,3.076649,9.063677,2.189804,9.101182,9.101182,9.101182,-1.652086,-1.652086,-1.652086,1.651875,-0.5886,0.723812,4.067255,4.297351,1.183839,2.016744,2.073005,1.088043,0.960391,-0.297983,0.607767,0.587004,0.537619,0.676413,0.658431,0.478293,0.3119,0.175908,0.43994,0.517216,0.359447,0.601719,0.478783,0.000499,0.001782,0.008666,0.001159,0.022344,0.042217,0.093093,0.034041,0.515475,0.349344,0.618857,0.475259,other
78.441231,28.197374,24.534134,-35.981163,-33.859833,-7.063111,2.130019,6.97074,2.342319,171.110504,85.142914,20.802719,13.080921,9.227292,4.561,2.423006,9.538791,1.312063,3.355154,8.309298,17.970407,-4.370459,-5.726553,-8.642547,0.177219,-0.133636,0.072802,1.084198,3.727697,12.868571,1.041248,1.930724,3.587279,0.038156,0.009471,0.037237,3.100691,3.100691,3.100691,-8.428618,-8.428618,-8.428618,0.711708,9.238496,0.689606,8.082581,1.201738,0.65322,2.842988,1.096238,0.80822,1.732873,9.617671,0.673214,77.565918,77.565918,77.565918,-27.765011,-27.765011,-27.765011,1.418311,-2.267756,1.652713,134.969574,72.039948,16.733765,11.617641,8.487635,4.090692,0.633999,-0.076651,0.716289,0.581988,0.575191,0.617096,0.810644,0.285521,0.310133,-0.019926,0.492112,0.537441,0.411628,0.470773,0.536447,0.003583,0.003042,0.02053,0.005486,0.059862,0.055155,0.143283,0.074065,0.554255,0.397009,0.522884,0.510673,other
77.97435,31.087265,15.902773,-26.459131,-43.07061,-8.458973,5.137826,6.211108,1.400052,166.275345,68.340065,10.461818,12.89478,8.266805,3.234473,5.355993,8.415876,1.15404,3.476105,6.094911,18.958178,-0.9826,-4.298961,-3.862527,0.158973,-0.099165,0.265701,0.39773,2.040497,11.961617,0.630658,1.42846,3.458557,0.032047,-0.040619,-0.053171,5.253393,5.253393,5.253393,-7.594673,-7.594673,-7.594673,3.146466,8.412246,0.310769,14.617154,0.377931,0.56789,3.823239,0.614761,0.753585,4.84546,8.48469,0.483421,75.969833,75.969833,75.969833,-20.289484,-20.289484,-20.289484,1.991361,-2.201138,1.089283,128.58931,66.712379,8.823789,11.339723,8.167765,2.970486,0.502479,-0.057708,0.650959,0.668936,0.566307,0.616583,0.751537,0.406496,0.262745,0.037706,0.400806,0.605218,0.327675,0.513674,0.462202,0.003623,0.006978,0.029292,0.009447,0.060187,0.083537,0.171148,0.097197,0.624955,0.290709,0.589478,0.420439,other
78.42926,21.057648,17.394407,-25.075239,-32.231728,-15.64898,3.476248,5.200269,4.652459,147.706772,53.886116,24.972118,12.153467,7.340716,4.997211,4.261809,7.472532,3.940976,5.270217,11.04353,17.595335,-2.326504,-3.096778,-5.11419,0.251293,0.748508,0.811136,2.300573,5.235417,11.938408,1.516764,2.288103,3.4552,-0.041257,0.29108,0.023187,6.542232,6.542232,6.542232,-7.493851,-7.493851,-7.493851,3.269034,7.606294,2.657928,13.483247,1.10263,6.185081,3.671954,1.050062,2.486982,4.496248,8.042831,2.403425,74.335503,74.335503,74.335503,-18.855471,-18.855471,-18.855471,0.193398,-2.406887,1.985361,107.033897,55.712017,17.304192,10.345719,7.464048,4.159831,-0.525497,-0.236474,1.405274,0.669575,0.538474,0.933407,0.734943,-0.252023,-0.468232,-0.864076,0.00303,0.482196,0.290081,0.592856,0.390343,0.029771,0.018535,0.099162,0.033838,0.172544,0.136143,0.3149,0.18395,0.49072,0.268749,0.632467,0.426927,other
28.908474,12.306573,53.018822,-68.320633,-45.71389,-5.760625,0.990296,2.768787,2.584237,191.0625,86.243256,38.163448,13.822536,9.286725,6.177657,-2.200339,3.079037,2.159636,4.619645,5.292845,7.052413,-7.269625,-11.140653,-20.016249,0.573775,-0.04032,0.399608,2.509178,3.633959,18.629156,1.584039,1.906295,4.316151,0.28128,0.022911,0.271809,9.614229,9.614229,9.614229,-3.498264,-3.498264,-3.498264,2.678272,6.858473,1.18871,30.918861,8.446152,1.589818,5.560473,2.906226,1.26088,0.246181,8.800327,1.69514,20.6334,20.6334,20.6334,-65.28064,-65.28064,-65.28064,-1.687976,-4.089685,1.395526,114.475441,72.178062,33.174591,10.69932,8.495767,5.759739,-0.81651,-0.920549,0.601379,0.235915,0.645157,0.802793,0.513237,-0.441527,-0.709779,-0.823488,0.026401,-0.157514,0.036158,0.105765,0.285299,0.037394,0.380055,0.45668,0.016072,0.193375,0.616486,0.675781,0.126774,-0.087851,0.555881,0.728216,0.231136,other
55.458588,7.00086,47.811275,-20.147823,-14.480574,-25.455931,-1.098733,-5.995815,5.548397,79.484642,14.144356,76.181923,8.915416,3.760898,8.728226,-3.749434,-7.513234,4.197164,3.863631,5.063908,1.362098,-6.513136,-5.190076,-6.483244,0.315146,-0.555814,-0.394017,1.46306,1.743809,1.41624,1.20957,1.320534,1.190059,-0.050793,-0.280552,-0.118639,7.337837,7.337837,7.337837,-3.56668,-3.56668,-3.56668,-0.992402,-6.140528,6.05315,8.71491,7.266127,5.068162,2.952103,2.695575,2.251258,-1.917283,-7.868814,5.585157,52.452953,52.452953,52.452953,-24.105476,-24.105476,-24.105476,-0.113035,0.153261,-0.497379,63.43182,9.833179,71.776291,7.96441,3.13579,8.472089,-0.902355,0.522074,-0.770272,0.378908,0.563237,0.980386,0.229401,-0.234231,-0.557694,-0.988114,0.000615,0.064951,0.104678,-0.181294,0.047911,0.025151,0.152828,0.77745,0.003823,0.158589,0.390933,0.881731,0.061828,0.087365,0.182174,-0.829192,0.031539,fall
40.97562,6.972128,40.915764,-16.25952,-13.587509,-10.41749,-1.633614,-6.243479,5.229982,56.6301,11.387555,45.448608,7.525297,3.374545,6.741558,-3.71352,-7.625765,3.651269,2.400609,1.887409,2.798853,-2.558395,-4.280498,-5.088639,0.368194,-0.508191,-0.38147,0.923366,0.893603,0.96822,0.960919,0.945306,0.983982,0.04328,-0.231072,-0.081376,5.800304,5.800304,5.800304,-3.651791,-3.651791,-3.651791,-1.274522,-6.221005,5.949861,7.858442,7.821581,4.970584,2.803291,2.796709,2.229481,-2.191154,-8.152119,4.948365,36.544704,36.544704,36.544704,-15.935538,-15.935538,-15.935538,-0.359091,-0.022474,-0.719879,44.345955,8.19091,39.71735,6.659276,2.861977,6.30217,-0.69501,0.091525,-0.934454,0.268458,-0.09837,0.963896,0.414041,-0.332135,-0.474787,0.808833,0.166756,-0.165235,-0.342729,0.865065,0.220933,0.035013,0.017386,0.003082,0.003189,0.187119,0.131857,0.055512,0.056468,-0.217673,-0.430051,0.851168,0.195952,fall
39.462437,5.660066,23.200523,-21.483828,-16.518103,-13.024855,1.247905,-5.390791,4.747661,64.762383,16.71792,32.824455,8.047508,4.088755,5.729263,-1.964502,-6.708758,3.447756,2.646788,2.423748,2.128123,-3.510734,-4.596926,-5.535181,0.502387,-0.729843,-0.299855,1.175218,1.280975,0.71888,1.084075,1.131802,0.847868,0.412243,-0.3001,-0.272577,9.555728,9.555728,9.555728,-2.844371,-2.844371,-2.844371,1.777241,-5.764881,5.103991,20.960033,8.69166,4.406023,4.578213,2.948162,2.099053,-0.617799,-6.59275,4.576132,33.620155,33.620155,33.620155,-28.683039,-28.683039,-28.683039,-0.529336,0.37409,-0.35633,38.076336,11.123072,26.200788,6.170603,3.335127,5.118671,-0.947866,0.44841,-0.598718,0.603052,-0.193657,0.91555,0.432331,-0.286152,-0.495103,0.72088,0.155785,0.019119,-0.368243,0.823563,0.272824,0.093583,0.010033,0.003105,0.005746,0.305913,0.100163,0.05572,0.075801,-0.119401,-0.338269,0.811657,0.285301,fall
13.910737,8.214757,50.440186,-39.239769,-19.192507,-20.775122,-1.33737,-4.551708,5.723466,68.133255,22.771183,54.232754,8.254287,4.771916,7.364289,1.302485,-5.360781,4.944178,2.544774,5.420653,5.927094,-2.993331,-1.531604,-3.788718,0.458883,0.733741,0.156165,0.859441,1.250258,1.377819,0.92706,1.118149,1.173805,0.241201,0.538007,0.012086,1.842383,1.842383,1.842383,-9.220453,-9.220453,-9.220453,-1.867277,-4.657699,6.489274,14.856172,10.600455,3.713822,3.85437,3.255834,1.927128,-0.533233,-4.501151,5.543145,20.966393,20.966393,20.966393,-33.520283,-33.520283,-33.520283,0.559524,0.120189,-0.7994,46.254475,12.215699,46.597477,6.801064,3.495096,6.826234,1.063909,0.084601,-0.82531,-0.061638,0.570899,0.208815,0.977231,-0.488497,-0.099758,-0.152332,0.810238,-0.278522,0.111309,-0.001114,0.9055,0.029941,0.050033,0.008194,0.002845,0.173035,0.223681,0.090518,0.053341,-0.232225,0.047113,-0.006799,0.877283,fall
25.860561,18.955473,34.118416,-33.476749,-15.81658,-11.138166,0.480157,-4.371737,5.699164,67.349159,26.061987,43.870461,8.206653,5.105094,6.623478,2.581028,-5.394301,4.225895,3.148308,7.413296,7.537946,-2.489367,-2.080161,-3.333012,0.395597,0.660374,0.025519,0.924269,1.850592,2.258232,0.961389,1.360364,1.502742,0.250364,0.259453,0.071951,3.594254,3.594254,3.594254,-8.325366,-8.325366,-8.325366,-0.003764,-4.537856,6.76311,15.225036,10.994454,3.91153,3.901927,3.315789,1.977759,2.179984,-4.616631,6.640698,30.526793,30.526793,30.526793,-28.905088,-28.905088,-28.905088,0.504238,0.164655,-1.081055,48.940056,14.452445,38.380917,6.995717,3.801637,6.195233,1.075228,0.128229,-0.748455,0.036523,0.485457,0.045147,0.984643,-0.512817,-0.145162,-0.322335,0.847465,-0.253908,0.030115,-0.092376,0.909263,0.039428,0.046643,0.012333,0.001928,0.198565,0.215971,0.111056,0.043907,-0.250115,-0.096542,-0.042723,0.917772,fall
36.325939,34.523048,40.154385,-45.474461,-38.667538,-58.470585,-0.593493,-4.58336,-5.158178,120.561722,60.019432,102.234734,10.98006,7.747221,10.111119,2.276955,-4.37434,-3.948159,8.501931,5.31253,6.974728,-6.04949,-9.624347,-3.672042,-0.361107,-1.573411,0.502519,2.442414,8.035878,2.992348,1.562822,2.834762,1.729841,-0.570334,-0.872786,0.215199,9.404241,9.404241,9.404241,-5.006149,-5.006149,-5.006149,2.253767,-2.111099,-3.818348,21.507759,3.895983,47.260906,4.637646,1.973824,6.874657,3.394069,-1.47215,-7.197001,34.059303,34.059303,34.059303,-48.313637,-48.313637,-48.313637,-2.726887,-1.807363,0.850775,74.752861,48.971184,82.074608,8.645974,6.997941,9.059504,-2.191254,-0.937781,1.25618,0.966728,0.378381,0.907614,0.676886,-0.979855,-0.266941,-0.604211,0.000573,-0.472096,0.093462,0.1109,0.168932,0.438016,0.02898,0.236314,0.030408,0.661828,0.170235,0.486121,0.174378,-0.849024,0.09648,0.212989,0.106818,fall
11.245909,22.886873,35.286823,-32.612415,-9.115005,-23.281929,-3.22188,3.470549,6.533449,33.309998,36.825443,47.645462,5.771481,6.068397,6.902569,-2.808484,4.714327,5.636123,3.456795,3.035224,3.658952,-4.432529,-3.317163,-1.224916,0.469487,-0.160406,0.430757,1.443959,1.361404,0.574821,1.201648,1.166792,0.75817,0.518228,-0.192587,0.324238,9.805908,9.805908,9.805908,5.211744,5.211744,5.211744,7.600923,-4.06333,1.138714,3.133251,13.313431,4.316537,1.770099,3.648757,2.077628,8.217829,-5.041429,1.353402,4.822362,4.822362,4.822362,-39.58992,-39.58992,-39.58992,-8.920712,7.114702,4.446003,46.868656,72.061119,53.448666,6.846069,8.488882,7.310859,-8.584244,8.873236,4.507387,0.001728,-0.17516,0.668701,0.70871,-0.573543,-0.74696,-0.80752,0.046667,-0.249357,-0.557794,0.091839,0.494118,0.049601,0.019609,0.283508,0.024551,0.222713,0.140031,0.532454,0.156686,-0.147255,-0.580821,0.238201,0.503411,fall
50.126537,5.176422,27.64669,-20.23641,-13.994536,-9.462174,2.897911,-3.76301,6.09568,66.534142,18.597857,26.071346,8.156846,4.312523,5.106011,1.194743,-4.563488,5.411061,1.860605,1.969265,0.354171,-2.744098,-3.559677,-5.15339,0.121328,-0.365302,-0.729687,0.697459,0.904495,1.027267,0.83514,0.951049,1.013542,0.136437,-0.302849,-0.328166,6.97716,6.97716,6.97716,-7.024793,-7.024793,-7.024793,1.20623,6.822315,-3.162313,33.130032,0.275247,5.088978,5.755869,0.52464,2.255876,2.886682,6.902608,-3.6665,51.566074,51.566074,51.566074,-16.694313,-16.694313,-16.694313,2.77569,-10.52658,8.907466,128.208572,18.302362,34.299328,11.322922,4.278126,5.856563,2.732677,-10.445352,7.997965,0.888824,0.150236,0.163621,0.716729,0.563879,-0.445315,-0.368103,0.387174,0.744307,-0.200165,-0.064049,0.529848,0.013624,0.054119,0.040532,0.013848,0.116723,0.232635,0.201327,0.117678,0.802165,-0.291478,0.018857,0.458712,fall
12.105453,9.364009,33.606041,-39.826366,-16.642605,-3.469304,-2.168543,-3.839675,6.088282,65.658447,18.552618,23.637629,8.10299,4.307275,4.861854,0.672791,-4.862772,5.308107,2.181309,5.220901,5.756662,-2.888873,-1.632397,-0.93842,0.134922,0.435576,0.470406,0.815408,1.180829,1.29347,0.902999,1.08666,1.137308,0.215239,0.435382,0.13487,5.042057,5.042057,5.042057,-6.362076,-6.362076,-6.362076,-1.729034,3.023049,-7.860029,16.447355,3.773933,2.228822,4.055534,1.942661,1.492924,-4.160789,2.496327,-8.17543,14.937256,14.937256,14.937256,-42.059361,-42.059361,-42.059361,0.994535,-6.313426,14.088202,130.055481,22.793997,23.925314,11.404187,4.774306,4.891351,6.480741,-6.217216,12.99251,0.902562,0.920668,0.316033,0.407909,-0.74364,-0.977835,-0.375023,0.005747,0.196382,-0.232007,-0.137447,0.162107,0.377282,0.437925,0.043531,0.011005,0.614233,0.661759,0.208642,0.104904,0.114263,-0.317866,-0.158159,0.155085,fall
